,상가업소번호,brand,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,지번본번지,지번부번지,지번주소,도로명코드,도로명,도로명주소,층정보,경도,위도,place_id,월간 검색량,블로그누적발행
10029,MA0101202406A0307772,투다리,투다리평택,신촌점,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,41,경기도,41220,평택시,41220535,송탄동,4122010500,칠원동,4122010500105550000,555.0,,경기도 평택시 칠원동 555,412203352294,경기도 평택시 신촌2로,경기도 평택시 신촌2로 21,1,127.10452756773,37.0260496522071,1179091686,20.0,26.0
10030,MA0101202406A0322243,투다리,투다리신현점,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,41,경기도,41610,광주시,41610600,신현동,4161011500,신현동,4161011500106600017,660.0,17.0,경기도 광주시 신현동 660-17,416104433275,경기도 광주시 새말길,경기도 광주시 새말길 3,,127.157828910859,37.3605963993941,1705777046,50.0,146.0
10031,MA0101202406A0320348,역전할머니,역전할머니맥주분당수내역점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41135,성남시 분당구,41135520,수내1동,4113510200,수내동,4113510200100080004,8.0,4.0,경기도 성남시 분당구 수내동 8-4,411354340466,경기도 성남시 분당구 황새울로258번길,경기도 성남시 분당구 황새울로258번길 10-9,2,127.11607068521,37.3800438242153,1528813980,20.0,57.0
10032,MA0101202406A0287084,투다리,투다리쌍령점,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,41,경기도,41610,광주시,41610540,쌍령동,4161010200,쌍령동,4161010200101910020,191.0,20.0,경기도 광주시 쌍령동 191-20,416102012002,경기도 광주시 경충대로,경기도 광주시 경충대로 1468-6,1,127.272637148366,37.4006181126181,1361681577,70.0,56.98
10033,MA0101202406A0064822,역전할머니,역전할머니맥주,지행점,I2,음식,I211,주점,I21103,생맥주 전문,I56193,치킨 전문점,41,경기도,41250,동두천시,41250566,송내동,4125010200,지행동,4125010200107180003,718.0,3.0,경기도 동두천시 지행동 718-3,412503189026,경기도 동두천시 지행로,경기도 동두천시 지행로 52,,127.053012111947,37.8920737357602,1529376857,20.0,26.0
10034,MA0101202406A0182849,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56213,생맥주 전문점,41,경기도,41285,고양시 일산동구,41285551,백석1동,4128510600,백석동,4128510600112820003,1282.0,3.0,경기도 고양시 일산동구 백석동 1282-3,412854379103,경기도 고양시 일산동구 백석로72번길,경기도 고양시 일산동구 백석로72번길 64,1,126.788633868483,37.6448156863324,1787409127,30.0,158.01000000000002
10036,MA0101202406A0061768,역전할머니,역전할머니맥주김포통진점,,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,41,경기도,41570,김포시,41570250,통진읍,4157025022,통진읍,4157025022105210003,521.0,3.0,경기도 김포시 통진읍 마송리 521-3,415704427654,경기도 김포시 통진읍 마송1로84번길,경기도 김포시 통진읍 마송1로84번길 53,,126.598788067435,37.6885877087511,1306011169,20.0,47.0
10037,MA0101202406A0123234,역전할머니,역전할머니맥주의정부,중앙점,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,41,경기도,41150,의정부시,41150510,의정부1동,4115010100,의정부동,4115010100101700011,170.0,11.0,경기도 의정부시 의정부동 170-11,411504343198,경기도 의정부시 시민로131번길,경기도 의정부시 시민로131번길 16,1,127.050123011105,37.7387410035999,1350593533,20.0,93.0
10038,MA0101202406A0164633,역전할머니,역전할머니맥주,소사점,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,41,경기도,41192,부천시 원미구,41192560,소사동,4119210600,소사동,4119210600100420006,42.0,6.0,경기도 부천시 원미구 소사동 42-6,411923000019,경기도 부천시 원미구 부일로,경기도 부천시 원미구 부일로 594,,126.796131729343,37.4839923006799,1185584557,20.0,61.0
10039,MA0101202409A0243972,역전할머니,역전할머니맥주용인남사점,,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,41,경기도,41461,용인시 처인구,41461259,남사읍,4146125931,남사읍,4146125931109540000,954.0,,경기도 용인시 처인구 남사읍 완장리 954,414613351702,경기도 용인시 처인구 남사읍 한숲로,경기도 용인시 처인구 남사읍 한숲로 84,,127.173433520226,37.1560920954139,1728053017,20.0,16.0
10040,MA0101202409A0240749,역전할머니,역전할머니맥주파주LG디스플레이점,,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,41,경기도,41480,파주시,41480310,월롱면,4148031023,월롱면,4148031023112530000,1253.0,,경기도 파주시 월롱면 덕은리 1253,414803206059,경기도 파주시 월롱면 엘씨디로,경기도 파주시 월롱면 엘씨디로 201,2,126.761470402669,37.8085691482389,1934619685,20.0,28.0
10041,MA0101202409A0249397,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,41,경기도,41133,성남시 중원구,41133670,도촌동,4113310700,도촌동,4113310700105070000,507.0,,경기도 성남시 중원구 도촌동 507,411334337115,경기도 성남시 중원구 도촌로7번길,경기도 성남시 중원구 도촌로7번길 3-1,,127.150114057536,37.4146497699812,33868936,30.0,32.01
10042,MA0101202409A0153896,역전할머니,역전할머니맥주경기광주,양벌점,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,41,경기도,41610,광주시,41610590,오포2동,4161012000,양벌동,4161012000103240003,324.0,3.0,경기도 광주시 양벌동 324-3,416104433167,경기도 광주시 마루들길,경기도 광주시 마루들길 227,,127.256906107296,37.3778845466125,1700121235,20.0,11.0
10043,MA0101202409A0245471,역전할머니,역전할머니맥주파장점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41111,수원시 장안구,41111571,정자1동,4111113000,정자동,4111113000104290024,429.0,24.0,경기도 수원시 장안구 정자동 429-24,411113174011,경기도 수원시 장안구 정자로,경기도 수원시 장안구 정자로 167,1,126.993243396578,37.3057385736255,1166525407,20.0,293.0
10044,MA0101202409A0163019,투다리,투다리,와동점,I2,음식,I211,주점,I21104,요리 주점,I56194,김밥 및 기타 간이 음식점업,41,경기도,41273,안산시 단원구,41273510,와동,4127310200,와동,4127310200106810005,681.0,5.0,경기도 안산시 단원구 와동 681-5,412733191093,경기도 안산시 단원구 보화로,경기도 안산시 단원구 보화로 12,,126.82838639185,37.3317442895777,1271804186,30.0,180.0
10045,MA0101202409A0085574,투다리,투다리,복정점,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,41,경기도,41131,성남시 수정구,41131620,복정동,4113110700,복정동,4113110700106860009,686.0,9.0,경기도 성남시 수정구 복정동 686-9,411313178011,경기도 성남시 수정구 복정로,경기도 성남시 수정구 복정로 58,1,127.126973993649,37.4581328529356,1899126158,20.0,23.0
10046,MA0101202409A0248941,투다리,투다리,장안점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,41,경기도,41220,평택시,41220535,송탄동,4122010800,장안동,4122010800106190000,619.0,,경기도 평택시 장안동 619,412203188101,경기도 평택시 추담로,경기도 평택시 추담로 58-78,,127.077105708987,37.0590229762576,1179091686,60.0,162.0
10047,MA0101202409A0065489,투다리,투다리대곶점,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,41,경기도,41570,김포시,41570340,대곶면,4157034025,대곶면,4157034025105150000,515.0,,경기도 김포시 대곶면 율생리 515,415703209100,경기도 김포시 대곶면 율생로,경기도 김포시 대곶면 율생로 83,,126.582563040035,37.6503391007721,18636677,20.0,27.0
10048,MA0101202409A0004057,역전할머니,역전할머니맥주,의정부민락점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41150,의정부시,41150578,송산3동,4115010600,민락동,4115010600108380002,838.0,2.0,경기도 의정부시 민락동 838-2,411504343539,경기도 의정부시 오목로205번길,경기도 의정부시 오목로205번길 18,,127.09794017488,37.7452520055411,1599677441,20.0,247.0
10049,MA0101202409A0141504,투다리,투다리,신천점,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,41,경기도,41390,시흥시,41390520,신천동,4139010200,신천동,4139010200107080016,708.0,16.0,경기도 시흥시 신천동 708-16,413904397665,경기도 시흥시 호현로22번길,경기도 시흥시 호현로22번길 16-1,1,126.785840747961,37.4411130402063,31618330,20.0,180.0
10050,MA0101202409A0132539,투다리,투다리공도,블루밍점,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,41,경기도,41550,안성시,41550250,공도읍,4155025029,공도읍,4155025029108800000,880.0,,경기도 안성시 공도읍 만정리 880,415503208010,경기도 안성시 공도읍 공도로,경기도 안성시 공도읍 공도로 140,,127.17568913597,37.001906821935,1743446425,20.0,41.0
10051,MA0101202409A0180933,역전할머니,역전할머니맥주화성조암점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41590,화성시,41590256,우정읍,4159025632,우정읍,4159025632108050002,805.0,2.0,경기도 화성시 우정읍 조암리 805-2,415904848174,경기도 화성시 우정읍 조암북로68번나길,경기도 화성시 우정읍 조암북로68번나길 3-1,1,126.822125693839,37.0862261180576,1609018605,20.0,26.0
10052,MA0101202409A0055325,역전할머니,역전할머니맥주원미점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41192,부천시 원미구,41192540,원미1동,4119210100,원미동,4119210100100680003,68.0,3.0,경기도 부천시 원미구 원미동 68-3,411923184016,경기도 부천시 원미구 조마루로,경기도 부천시 원미구 조마루로 386,1,126.786776244122,37.4976800869872,1310839658,20.0,63.0
10053,MA0101202409A0054245,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,41,경기도,41131,성남시 수정구,41131625,위례동,4113110800,창곡동,4113110800105600000,560.0,,경기도 성남시 수정구 창곡동 560,411313000238,경기도 성남시 수정구 위례광장로,경기도 성남시 수정구 위례광장로 5,1,127.141589994719,37.4650179916821,1021830594,20.0,35.0
10054,MA0101202409A0039352,역전할머니,역전할머니맥주오산,시청점,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,41,경기도,41370,오산시,41370523,대원1동,4137010300,원동,4137010300108110001,811.0,1.0,경기도 오산시 원동 811-1,413703198035,경기도 오산시 운천로,경기도 오산시 운천로 62,1,127.074742078868,37.1480138092142,1269638080,20.0,195.0
10055,MA0101202409A0107730,역전할머니,역전할머니맥주은계,호수공원점,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,41,경기도,41390,시흥시,41390540,은행동,4139010600,은행동,4139010600106080006,608.0,6.0,경기도 시흥시 은행동 608-6,413903351222,경기도 시흥시 은계중앙로,경기도 시흥시 은계중앙로 238,,126.804192275398,37.4453706193501,1365525277,20.0,414.0
10056,MA0101202409A0006062,역전할머니,역전할머니맥주평택,동삭점,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,41,경기도,41220,평택시,41220650,동삭동,4122011900,동삭동,4122011900108450000,845.0,,경기도 평택시 동삭동 845,412204854987,경기도 평택시 상서재로4길,경기도 평택시 상서재로4길 13,,127.102379051292,37.0161847125548,1047858386,20.0,60.0
10057,MA0101202409A0007529,역전할머니,역전할머니맥주흥선역점,,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,41,경기도,41150,의정부시,41150615,흥선동,4115011000,가능동,4115011000107190036,719.0,36.0,경기도 의정부시 가능동 719-36,411503181057,경기도 의정부시 흥선로,경기도 의정부시 흥선로 53,1,127.033493430462,37.7441887552378,1031083325,20.0,40.0
10058,MA0101202409A0092613,역전할머니,역전할머니맥주일산웨스턴돔점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41285,고양시 일산동구,41285590,장항2동,4128510400,장항동,4128510400108580001,858.0,1.0,경기도 고양시 일산동구 장항동 858-1,412853193031,경기도 고양시 일산동구 정발산로,경기도 고양시 일산동구 정발산로 31-17,,126.771553413665,37.6574966926773,1942532632,20.0,86.0
10060,MA0101202406A0455522,투다리,투다리지축점,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,41,경기도,41281,고양시 덕양구,41281560,효자동,4128110900,지축동,4128110900110700001,1070.0,1.0,경기도 고양시 덕양구 지축동 1070-1,412813352412,경기도 고양시 덕양구 지정로,경기도 고양시 덕양구 지정로 20,,126.916681304521,37.6472641052262,1553186068,20.0,65.0
10061,MA0101202406A0500992,역전할머니,역전할머니맥주경기광주쌍령점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41610,광주시,41610540,쌍령동,4161010200,쌍령동,4161010200103530034,353.0,34.0,경기도 광주시 쌍령동 353-34,416104433033,경기도 광주시 경충대로1422번길,경기도 광주시 경충대로1422번길 10,1,127.27614844123,37.397231143736,1924330846,20.0,33.0
10062,MA010120220801340795,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,41,경기도,41115,수원시 팔달구,41115680,화서1동,4111513800,화서동,4111513800101260032,126.0,32.0,경기도 수원시 팔달구 화서동 126-32,411153176020,경기도 수원시 팔달구 화양로,경기도 수원시 팔달구 화양로 16,,126.998263502363,37.2799690735585,36986599,20.0,124.0
10063,MA010120220805382206,역전할머니,역전할머니맥주회룡역점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41150,의정부시,41150555,호원2동,4115010200,호원동,4115010200103120005,312.0,5.0,경기도 의정부시 호원동 312-5,411503181034,경기도 의정부시 외미로,경기도 의정부시 외미로 92-20,1,127.046324319426,37.7236512990681,1231800684,20.0,61.0
10065,MA010120220803237135,역전할머니,역전할머니맥주,합정점,I2,음식,I211,주점,I21103,생맥주 전문,I56219,기타 주점업,41,경기도,41220,평택시,41220590,신평동,4122011700,합정동,4122011700109120014,912.0,14.0,경기도 평택시 합정동 912-14,412203188083,경기도 평택시 중앙2로,경기도 평택시 중앙2로 129,,127.101141514528,36.9896218891086,1131916454,20.0,173.0
10066,MA010120220802878727,투다리,투다리봇들점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,41,경기도,41135,성남시 분당구,41135655,삼평동,4113510900,삼평동,4113510900107280000,728.0,,경기도 성남시 분당구 삼평동 728,411353178016,경기도 성남시 분당구 동판교로,경기도 성남시 분당구 동판교로 212,,127.117538597787,37.4018020628116,33928144,20.0,28.0
